timestamp,request_count,user_id,user_count,response_time,response_code,endpoint,cpu_usage,memory_usage,rps,feature_usage,session_duration,current_usage,quota_limit,ip_address,revenue,customers
2025-11-30 00:29:55.986525,20,user_101,3,117,200,/api/auth/token,23.52,518.39,0.07,profile_update,35.26,40,10000,192.168.1.1,0.99,2
2025-11-30 00:34:55.986525,20,user_101,2,125,200,/api/auth/token,23.32,521.55,0.07,search,18.15,60,10000,192.168.1.18,0.92,1
2025-11-30 00:39:55.986525,20,user_112,3,104,200,/api/v2/inventory,25.89,525.17,0.07,filter,32.44,20,2000,192.168.1.10,0.59,2
2025-11-30 00:44:55.986525,20,user_101,2,121,200,/api/v1/users,23.45,532.37,0.07,checkout,57.75,80,10000,192.168.1.22,0.59,1
2025-11-30 00:49:55.986525,22,user_115,3,129,200,/api/v1/users,25.52,530.35,0.07,login,18.7,22,2000,192.168.1.24,0.73,2
2025-11-30 00:54:55.986525,20,user_101,3,121,200,/api/v1/users,23.54,520.31,0.07,upload,26.9,100,10000,192.168.1.15,0.3,2
2025-11-30 00:59:55.986525,22,user_102,3,103,200,/api/v2/inventory,24.29,514.64,0.07,filter,25.9,22,10000,192.168.1.8,0.92,2
2025-11-30 01:04:55.986525,20,user_100,2,102,200,/api/v1/users,24.08,516.96,0.07,upload,14.39,40,10000,192.168.1.13,0.35,1
2025-11-30 01:09:55.986525,25,user_108,3,128,200,/api/v2/inventory,24.56,529.3,0.08,filter,6.6,25,2000,192.168.1.22,0.97,2
2025-11-30 01:14:55.986525,20,user_109,2,127,200,/api/v1/products,25.84,516.84,0.07,search,52.4,20,2000,192.168.1.3,0.81,1
2025-11-30 01:19:55.986525,20,user_119,2,100,200,/api/auth/token,21.69,527.33,0.07,upload,6.31,20,2000,192.168.1.23,0.42,1
2025-11-30 01:24:55.986525,26,user_117,3,113,200,/api/auth/token,24.04,521.32,0.09,checkout,40.7,26,2000,192.168.1.4,0.51,2
2025-11-30 01:29:55.986525,27,user_102,3,112,500,/api/auth/token,25.56,531.61,0.09,checkout,56.47,49,10000,192.168.1.12,0.0,2
2025-11-30 01:34:55.986525,21,user_118,2,103,200,/api/v2/inventory,25.58,514.23,0.07,upload,33.39,41,2000,192.168.1.18,0.34,1
2025-11-30 01:39:55.986525,20,user_101,2,123,200,/api/v2/orders,24.37,517.07,0.07,profile_update,41.23,120,10000,192.168.1.5,0.51,1
2025-11-30 01:44:55.986525,32,user_102,5,104,200,/api/v2/orders,24.99,515.61,0.11,checkout,36.59,81,10000,192.168.1.11,0.32,4
2025-11-30 01:49:55.986525,28,user_119,3,113,200,/api/v1/products,25.94,534.04,0.09,profile_update,31.8,48,2000,192.168.1.3,1.28,2
2025-11-30 01:54:55.986525,32,user_106,4,125,200,/api/v1/products,26.46,530.91,0.11,filter,26.34,32,2000,192.168.1.10,0.56,3
2025-11-30 01:59:55.986525,30,user_112,5,120,200,/api/auth/token,22.6,518.48,0.1,search,23.28,50,2000,192.168.1.4,0.49,4
2025-11-30 02:04:55.986525,26,user_115,4,117,200,/api/v2/inventory,26.05,521.78,0.09,filter,46.61,48,2000,192.168.1.17,0.75,3
2025-11-30 02:09:55.986525,35,user_101,5,124,200,/api/v1/products,25.1,531.4,0.12,search,33.18,155,10000,192.168.1.9,1.55,4
2025-11-30 02:14:55.986525,36,user_119,4,119,200,/api/auth/token,24.18,530.08,0.12,checkout,46.57,84,2000,192.168.1.5,0.76,3
2025-11-30 02:19:55.986525,44,user_101,6,118,200,/api/auth/token,24.46,523.12,0.15,checkout,50.52,199,10000,192.168.1.14,1.21,5
2025-11-30 02:24:55.986525,44,user_100,8,110,200,/api/v1/users,23.55,531.61,0.15,filter,24.65,84,10000,192.168.1.8,0.44,7
2025-11-30 02:29:55.986525,40,user_108,4,123,200,/api/auth/token,24.51,517.22,0.13,filter,7.44,65,2000,192.168.1.1,1.47,3
2025-11-30 02:34:55.986525,48,user_107,8,96,200,/api/auth/token,23.19,530.55,0.16,checkout,55.75,48,2000,192.168.1.18,1.49,7
2025-11-30 02:39:55.986525,50,user_100,9,126,200,/api/v1/products,25.07,524.95,0.17,search,14.49,134,10000,192.168.1.16,1.7,8
2025-11-30 02:44:55.986525,54,user_111,7,103,200,/api/v2/inventory,23.7,537.24,0.18,checkout,12.16,54,2000,192.168.1.21,0.63,6
2025-11-30 02:49:55.986525,48,user_105,9,123,200,/api/v1/products,24.29,524.12,0.16,search,25.98,68,2000,192.168.1.21,1.52,8
2025-11-30 02:54:55.986525,46,user_102,6,116,200,/api/v2/inventory,25.31,524.86,0.15,checkout,59.5,127,10000,192.168.1.22,1.89,5
2025-11-30 02:59:55.986525,52,user_105,7,131,404,/api/v1/products,26.96,520.92,0.17,login,26.28,120,2000,192.168.1.14,0.0,6
2025-11-30 03:04:55.986525,61,user_103,9,111,200,/api/v1/products,24.96,535.73,0.2,upload,16.26,61,2000,192.168.1.5,1.21,8
2025-11-30 03:09:55.986525,63,user_110,8,122,200,/api/auth/token,26.68,526.6,0.21,filter,56.23,63,2000,192.168.1.4,1.37,7
2025-11-30 03:14:55.986525,58,user_100,6,101,200,/api/v2/orders,25.37,537.51,0.19,upload,37.43,192,10000,192.168.1.23,2.02,5
2025-11-30 03:19:55.986525,64,user_106,6,106,200,/api/v1/products,24.79,525.09,0.21,search,14.07,96,2000,192.168.1.3,2.01,5
2025-11-30 03:24:55.986525,66,user_109,10,115,200,/api/v2/orders,28.04,521.71,0.22,filter,27.99,86,2000,192.168.1.18,0.73,9
2025-11-30 03:29:55.986525,77,user_100,14,108,200,/api/v2/inventory,24.91,520.85,0.26,filter,20.33,269,10000,192.168.1.1,1.22,13
2025-11-30 03:34:55.986525,80,user_103,10,104,200,/api/v2/orders,26.71,531.88,0.27,profile_update,7.72,141,2000,192.168.1.8,3.75,9
2025-11-30 03:39:55.986525,81,user_108,8,123,200,/api/v2/orders,25.72,528.64,0.27,profile_update,36.76,146,2000,192.168.1.24,3.98,7
2025-11-30 03:44:55.986525,81,user_119,9,128,200,/api/v1/products,26.87,523.06,0.27,login,53.82,165,2000,192.168.1.21,3.06,8
2025-11-30 03:49:55.986525,82,user_103,10,119,200,/api/v1/products,25.77,535.21,0.27,search,13.5,223,2000,192.168.1.2,3.33,9
2025-11-30 03:54:55.986525,84,user_102,15,135,200,/api/v2/inventory,29.03,532.57,0.28,upload,14.19,211,10000,192.168.1.7,2.93,14
2025-11-30 03:59:55.986525,93,user_101,12,114,200,/api/v1/products,24.89,523.74,0.31,search,25.07,292,10000,192.168.1.14,1.77,11
2025-11-30 04:04:55.986525,91,user_115,9,112,200,/api/auth/token,28.59,528.97,0.3,profile_update,31.04,139,2000,192.168.1.14,2.68,8
2025-11-30 04:09:55.986525,88,user_119,16,105,200,/api/v2/orders,26.96,529.81,0.29,upload,56.36,253,2000,192.168.1.18,0.91,15
2025-11-30 04:14:55.986525,100,user_100,11,118,200,/api/v2/orders,27.44,533.05,0.33,login,44.56,369,10000,192.168.1.14,1.94,10
2025-11-30 04:19:55.986525,102,user_117,18,124,200,/api/v1/products,29.18,537.28,0.34,search,39.73,128,2000,192.168.1.5,1.43,17
2025-11-30 04:24:55.986525,94,user_118,16,134,200,/api/v2/orders,28.05,539.61,0.31,checkout,32.48,135,2000,192.168.1.15,4.6,15
2025-11-30 04:29:55.986525,106,user_102,13,106,200,/api/v1/products,27.74,535.99,0.35,search,8.33,317,10000,192.168.1.19,4.99,12
2025-11-30 04:34:55.986525,111,user_105,13,109,200,/api/auth/token,26.51,530.28,0.37,search,48.48,231,2000,192.168.1.16,5.06,12
2025-11-30 04:39:55.986525,117,user_100,13,115,200,/api/v1/users,26.09,539.6,0.39,upload,34.64,486,10000,192.168.1.7,2.98,12
2025-11-30 04:44:55.986525,110,user_101,16,118,200,/api/v1/products,26.41,528.82,0.37,filter,56.65,402,10000,192.168.1.22,4.61,15
2025-11-30 04:49:55.986525,120,user_100,14,127,200,/api/auth/token,28.48,541.72,0.4,checkout,21.82,606,10000,192.168.1.1,4.18,13
2025-11-30 04:54:55.986525,123,user_108,15,116,200,/api/v2/inventory,30.03,539.35,0.41,filter,21.89,269,2000,192.168.1.14,3.79,14
2025-11-30 04:59:55.986525,119,user_110,21,134,200,/api/v1/products,28.11,528.68,0.4,upload,34.93,182,2000,192.168.1.3,2.62,20
2025-11-30 05:04:55.986525,131,user_109,17,138,200,/api/v1/users,30.05,529.95,0.44,checkout,19.85,217,2000,192.168.1.8,2.99,16
2025-11-30 05:09:55.986525,129,user_101,24,109,200,/api/auth/token,29.63,529.59,0.43,login,14.02,531,10000,192.168.1.13,3.22,23
2025-11-30 05:14:55.986525,133,user_100,23,128,200,/api/v2/orders,31.43,541.07,0.44,login,39.67,739,10000,192.168.1.13,2.74,22
2025-11-30 05:19:55.986525,132,user_118,17,125,404,/api/v1/products,29.05,535.58,0.44,login,9.78,267,2000,192.168.1.12,0.0,16
2025-11-30 05:24:55.986525,143,user_104,16,131,200,/api/v2/inventory,31.56,529.64,0.48,login,28.83,143,2000,192.168.1.6,3.77,15
2025-11-30 05:29:55.986525,145,user_116,16,123,200,/api/auth/token,28.18,545.87,0.48,login,7.28,145,2000,192.168.1.1,2.69,15
2025-11-30 05:34:55.986525,152,user_100,18,132,200,/api/v1/products,31.26,529.19,0.51,search,14.02,891,10000,192.168.1.13,6.55,17
2025-11-30 05:39:55.986525,142,user_111,25,134,200,/api/auth/token,27.5,541.94,0.47,profile_update,59.12,196,2000,192.168.1.21,2.4,24
2025-11-30 05:44:55.986525,155,user_101,22,114,200,/api/auth/token,32.13,546.59,0.52,profile_update,22.85,686,10000,192.168.1.15,7.48,21
2025-11-30 05:49:55.986525,159,user_102,15,115,200,/api/v1/products,28.22,527.96,0.53,upload,26.54,476,10000,192.168.1.10,2.31,14
2025-11-30 05:54:55.986525,154,user_101,23,130,200,/api/auth/token,30.53,547.3,0.51,login,42.41,840,10000,192.168.1.16,5.62,22
2025-11-30 05:59:55.986525,159,user_101,23,134,200,/api/auth/token,30.12,541.71,0.53,search,49.7,999,10000,192.168.1.15,6.93,22
2025-11-30 06:04:55.986525,160,user_107,29,117,200,/api/v2/orders,29.9,532.36,0.53,upload,19.58,208,2000,192.168.1.16,3.0,28
2025-11-30 06:09:55.986525,163,user_109,18,119,200,/api/v1/products,28.57,534.97,0.54,filter,35.26,380,2000,192.168.1.16,2.18,17
2025-11-30 06:14:55.986525,176,user_101,31,127,200,/api/auth/token,31.76,549.12,0.59,profile_update,50.68,1175,10000,192.168.1.13,3.43,30
2025-11-30 06:19:55.986525,180,user_107,19,137,200,/api/v2/orders,29.06,533.49,0.6,profile_update,29.7,388,2000,192.168.1.23,5.94,18
2025-11-30 06:24:55.986525,180,user_100,31,115,500,/api/v1/users,30.81,549.05,0.6,filter,23.46,1071,10000,192.168.1.8,0.0,30
2025-11-30 06:29:55.986525,177,user_100,22,132,200,/api/v1/users,33.6,533.56,0.59,upload,48.14,1248,10000,192.168.1.18,8.54,21
2025-11-30 06:34:55.986525,190,user_115,24,123,200,/api/v1/products,31.79,550.65,0.63,upload,27.27,329,2000,192.168.1.1,6.94,23
2025-11-30 06:39:55.986525,191,user_115,23,139,503,/api/v2/inventory,30.79,543.49,0.64,search,28.21,520,2000,192.168.1.10,0.0,22
2025-11-30 06:44:55.986525,195,user_118,38,125,200,/api/v1/users,31.04,543.16,0.65,login,8.98,462,2000,192.168.1.7,2.39,37
2025-11-30 06:49:55.986525,187,user_108,25,137,200,/api/v2/orders,31.95,539.17,0.62,checkout,42.28,456,2000,192.168.1.10,5.5,24
2025-11-30 06:54:55.986525,193,user_112,38,132,200,/api/v2/inventory,33.77,543.95,0.64,upload,25.68,243,2000,192.168.1.20,3.64,37
2025-11-30 06:59:55.986525,194,user_118,25,129,200,/api/v2/orders,31.86,543.03,0.65,profile_update,55.75,656,2000,192.168.1.11,9.64,24
2025-11-30 07:04:55.986525,197,user_116,28,125,200,/api/auth/token,34.56,542.43,0.66,filter,34.37,342,2000,192.168.1.18,5.6,27
2025-11-30 07:09:55.986525,208,user_119,39,125,200,/api/v2/orders,34.17,551.11,0.69,profile_update,54.12,461,2000,192.168.1.14,7.36,38
2025-11-30 07:14:55.986525,214,user_110,42,143,200,/api/v2/orders,33.87,539.89,0.71,login,42.31,396,2000,192.168.1.12,5.68,41
2025-11-30 07:19:55.986525,207,user_100,26,129,200,/api/v1/products,34.24,542.27,0.69,checkout,54.58,1455,10000,192.168.1.6,7.18,25
2025-11-30 07:24:55.986525,219,user_100,23,144,200,/api/v2/inventory,34.54,535.17,0.73,upload,12.51,1674,10000,192.168.1.15,3.07,22
2025-11-30 07:29:55.986525,218,user_102,37,131,200,/api/v1/products,33.86,545.63,0.73,upload,39.74,694,10000,192.168.1.16,10.43,36
2025-11-30 07:34:55.986525,222,user_100,23,128,200,/api/v2/orders,31.39,536.47,0.74,upload,15.65,1896,10000,192.168.1.15,4.04,22
2025-11-30 07:39:55.986525,218,user_102,33,141,200,/api/auth/token,33.72,551.83,0.73,login,55.4,912,10000,192.168.1.19,4.7,32
2025-11-30 07:44:55.986525,231,user_108,28,125,200,/api/v2/inventory,31.78,535.42,0.77,login,44.09,687,2000,192.168.1.23,8.87,27
2025-11-30 07:49:55.986525,228,user_103,39,131,200,/api/auth/token,34.08,548.75,0.76,login,27.97,451,2000,192.168.1.4,5.84,38
2025-11-30 07:54:55.986525,230,user_100,39,121,200,/api/v1/products,35.79,552.46,0.77,filter,46.48,2126,10000,192.168.1.19,7.7,38
2025-11-30 07:59:55.986525,232,user_117,39,126,200,/api/v2/inventory,36.48,551.25,0.77,search,58.12,360,2000,192.168.1.19,4.34,38
2025-11-30 08:04:55.986525,244,user_105,28,148,200,/api/v1/users,35.01,547.52,0.81,login,42.37,475,2000,192.168.1.11,6.71,27
2025-11-30 08:09:55.986525,239,user_105,37,137,200,/api/auth/token,35.98,537.98,0.8,filter,16.43,714,2000,192.168.1.11,8.69,36
2025-11-30 08:14:55.986525,238,user_116,33,134,200,/api/v1/products,35.46,545.46,0.79,upload,13.37,580,2000,192.168.1.3,10.91,32
2025-11-30 08:19:55.986525,250,user_118,35,147,200,/api/v1/users,35.91,546.18,0.83,profile_update,51.88,906,2000,192.168.1.22,7.66,34
2025-11-30 08:24:55.986525,249,user_104,46,137,200,/api/v2/orders,36.65,550.89,0.83,search,30.21,392,2000,192.168.1.13,9.63,45
2025-11-30 08:29:55.986525,253,user_113,28,127,200,/api/v1/users,36.56,542.61,0.84,upload,23.54,273,2000,192.168.1.9,4.27,27
2025-11-30 08:34:55.986525,255,user_112,34,123,200,/api/auth/token,35.99,548.01,0.85,profile_update,29.45,498,2000,192.168.1.1,12.5,33
2025-11-30 08:39:55.986525,259,user_106,31,127,200,/api/v2/inventory,34.34,550.01,0.86,checkout,17.66,355,2000,192.168.1.5,5.97,30
2025-11-30 08:44:55.986525,265,user_115,36,148,200,/api/auth/token,37.55,546.45,0.88,login,55.58,785,2000,192.168.1.22,8.05,35
2025-11-30 08:49:55.986525,255,user_102,30,133,200,/api/v2/inventory,37.25,556.22,0.85,filter,56.69,1167,10000,192.168.1.7,2.55,29
2025-11-30 08:54:55.986525,271,user_106,32,148,200,/api/v1/products,38.12,543.67,0.9,login,57.73,626,2000,192.168.1.14,7.53,31
2025-11-30 08:59:55.986525,273,user_101,47,143,200,/api/v2/inventory,34.11,551.68,0.91,upload,58.41,1448,10000,192.168.1.6,12.32,46
2025-11-30 09:04:55.986525,265,user_103,34,138,200,/api/v1/users,35.83,554.27,0.88,filter,36.77,716,2000,192.168.1.4,11.02,33
2025-11-30 09:09:55.986525,273,user_100,50,128,200,/api/v2/orders,34.86,552.03,0.91,checkout,34.19,2399,10000,192.168.1.2,9.95,49
2025-11-30 09:14:55.986525,277,user_101,32,134,200,/api/auth/token,36.87,544.05,0.92,profile_update,36.9,1725,10000,192.168.1.7,12.22,31
2025-11-30 09:19:55.986525,273,user_108,27,143,200,/api/v2/inventory,36.85,554.49,0.91,profile_update,30.51,960,2000,192.168.1.22,5.17,26
2025-11-30 09:24:55.986525,280,user_100,28,141,200,/api/auth/token,35.47,554.31,0.93,filter,15.6,2679,10000,192.168.1.4,10.94,27
2025-11-30 09:29:55.986525,278,user_112,47,151,200,/api/v1/users,36.42,545.9,0.93,profile_update,28.61,776,2000,192.168.1.6,9.17,46
2025-11-30 09:34:55.986525,277,user_102,29,131,200,/api/auth/token,35.07,555.76,0.92,checkout,59.42,1444,10000,192.168.1.19,10.41,28
2025-11-30 09:39:55.986525,286,user_112,45,126,500,/api/auth/token,34.46,557.93,0.95,login,18.41,1062,2000,192.168.1.17,0.0,44
2025-11-30 09:44:55.986525,279,user_119,48,139,200,/api/v1/products,38.7,556.09,0.93,profile_update,5.06,740,2000,192.168.1.24,6.04,47
2025-11-30 09:49:55.986525,295,user_100,53,143,200,/api/v2/orders,37.2,547.03,0.98,profile_update,5.9,2974,10000,192.168.1.13,8.81,52
2025-11-30 09:54:55.986525,288,user_102,43,131,200,/api/v1/products,36.54,559.85,0.96,profile_update,21.37,1732,10000,192.168.1.5,4.06,42
2025-11-30 09:59:55.986525,290,user_116,41,132,200,/api/v1/products,38.78,552.51,0.97,search,36.75,870,2000,192.168.1.4,12.99,40
2025-11-30 10:04:55.986525,290,user_103,42,141,200,/api/v2/inventory,37.02,544.66,0.97,filter,6.59,1006,2000,192.168.1.16,8.29,41
2025-11-30 10:09:55.986525,298,user_100,37,141,200,/api/v1/users,38.89,559.87,0.99,upload,50.29,3272,10000,192.168.1.21,14.33,36
2025-11-30 10:14:55.986525,293,user_101,30,141,200,/api/auth/token,35.85,544.83,0.98,login,58.89,2018,10000,192.168.1.17,13.56,29
2025-11-30 10:19:55.986525,297,user_101,34,132,200,/api/v1/users,37.43,554.34,0.99,login,43.18,2315,10000,192.168.1.12,10.51,33
2025-11-30 10:24:55.986525,303,user_100,56,153,200,/api/auth/token,38.38,547.21,1.01,upload,42.19,3575,10000,192.168.1.7,11.56,55
2025-11-30 10:29:55.986525,298,user_104,37,143,200,/api/v1/products,36.92,559.91,0.99,filter,31.51,690,2000,192.168.1.2,4.74,36
2025-11-30 10:34:55.986525,300,user_108,58,137,200,/api/v2/orders,37.22,544.97,1.0,login,6.92,1260,2000,192.168.1.6,6.83,57
2025-11-30 10:39:55.986525,299,user_102,39,127,200,/api/auth/token,35.81,551.53,1.0,login,47.92,2031,10000,192.168.1.7,14.88,38
2025-11-30 10:44:55.986525,309,user_114,33,142,200,/api/auth/token,35.96,546.94,1.03,upload,55.98,309,2000,192.168.1.9,4.39,32
2025-11-30 10:49:55.986525,308,user_115,42,138,200,/api/v2/orders,36.66,550.82,1.03,checkout,8.21,1093,2000,192.168.1.15,3.92,41
2025-11-30 10:54:55.986525,302,user_105,44,149,200,/api/v1/users,39.17,545.81,1.01,upload,26.92,1016,2000,192.168.1.9,8.52,43
2025-11-30 10:59:55.986525,300,user_109,44,138,200,/api/v2/inventory,38.91,559.63,1.0,filter,23.93,680,2000,192.168.1.7,7.88,43
2025-11-30 11:04:55.986525,305,user_100,49,137,200,/api/v2/inventory,35.57,546.66,1.02,login,29.89,3880,10000,192.168.1.1,3.73,48
2025-11-30 11:09:55.986525,308,user_102,40,152,200,/api/auth/token,39.68,560.18,1.03,checkout,54.26,2339,10000,192.168.1.16,3.82,39
2025-11-30 11:14:55.986525,303,user_100,40,131,200,/api/v2/orders,37.74,547.91,1.01,login,39.81,4183,10000,192.168.1.3,11.87,39
2025-11-30 11:19:55.986525,311,user_100,33,144,500,/api/auth/token,37.43,557.93,1.04,filter,49.51,4494,10000,192.168.1.21,0.0,32
2025-11-30 11:24:55.986525,310,user_104,56,141,200,/api/v2/orders,36.21,550.1,1.03,upload,30.05,1000,2000,192.168.1.23,8.46,55
2025-11-30 11:29:55.986525,318,user_102,55,146,200,/api/auth/token,37.54,560.01,1.06,search,48.28,2657,10000,192.168.1.7,12.22,54
2025-11-30 11:34:55.986525,315,user_101,60,138,200,/api/v1/users,39.65,549.36,1.05,login,53.16,2630,10000,192.168.1.12,8.54,59
2025-11-30 11:39:55.986525,313,user_104,60,134,200,/api/v1/users,36.78,558.0,1.04,search,59.73,1313,2000,192.168.1.10,3.81,59
2025-11-30 11:44:55.986525,309,user_116,31,129,404,/api/v2/inventory,37.12,553.78,1.03,upload,52.8,1179,2000,192.168.1.16,0.0,30
2025-11-30 11:49:55.986525,305,user_116,58,148,200,/api/v1/users,37.84,546.3,1.02,filter,11.24,1484,2000,192.168.1.5,14.98,57
2025-11-30 11:54:55.986525,319,user_112,41,125,200,/api/v2/orders,36.9,561.49,1.06,filter,9.88,1381,2000,192.168.1.2,14.95,40
2025-11-30 11:59:55.986525,310,user_102,42,130,500,/api/v2/orders,39.69,551.54,1.03,login,21.5,2967,10000,192.168.1.8,0.0,41
2025-11-30 12:04:55.986525,311,user_102,43,130,200,/api/v1/products,38.39,554.66,1.04,checkout,8.93,3278,10000,192.168.1.15,8.17,42
2025-11-30 12:09:55.986525,306,user_102,42,147,200,/api/v1/users,38.61,551.85,1.02,profile_update,44.47,3584,10000,192.168.1.3,10.61,41
2025-11-30 12:14:55.986525,318,user_106,55,142,200,/api/v2/inventory,40.49,560.14,1.06,upload,13.85,944,2000,192.168.1.10,12.21,54
2025-11-30 12:19:55.986525,308,user_101,54,135,200,/api/auth/token,36.31,544.97,1.03,login,30.8,2938,10000,192.168.1.15,7.25,53
2025-11-30 12:24:55.986525,304,user_101,35,156,200,/api/v2/orders,38.71,544.13,1.01,login,27.84,3242,10000,192.168.1.11,11.83,34
2025-11-30 12:29:55.986525,312,user_101,43,129,200,/api/v1/users,38.96,554.94,1.04,search,49.79,3554,10000,192.168.1.24,10.53,42
2025-11-30 12:34:55.986525,311,user_112,35,143,200,/api/v2/orders,36.47,555.69,1.04,upload,25.61,1692,2000,192.168.1.8,4.35,34
2025-11-30 12:39:55.986525,303,user_103,40,140,200,/api/v1/products,39.37,558.61,1.01,login,6.55,1309,2000,192.168.1.11,6.99,39
2025-11-30 12:44:55.986525,313,user_110,62,142,200,/api/v1/products,39.31,559.66,1.04,upload,32.65,709,2000,192.168.1.15,13.46,61
2025-11-30 12:49:55.986525,308,user_103,35,146,200,/api/v1/products,38.93,543.46,1.03,login,39.5,1617,2000,192.168.1.1,6.12,34
2025-11-30 12:54:55.986525,308,user_104,58,155,200,/api/auth/token,38.23,555.11,1.03,checkout,48.41,1621,2000,192.168.1.10,12.59,57
2025-11-30 12:59:55.986525,310,user_112,46,129,200,/api/v1/users,39.59,544.66,1.03,checkout,35.85,2002,2000,192.168.1.4,14.55,45
2025-11-30 13:04:55.986525,299,user_103,40,128,200,/api/auth/token,38.9,552.83,1.0,filter,50.29,1916,2000,192.168.1.5,8.12,39
2025-11-30 13:09:55.986525,308,user_101,61,145,200,/api/v1/products,38.24,544.16,1.03,upload,19.89,3862,10000,192.168.1.3,3.2,60
2025-11-30 13:14:55.986525,307,user_111,54,143,200,/api/v2/orders,36.01,562.57,1.02,profile_update,54.63,503,2000,192.168.1.13,5.32,53
2025-11-30 13:19:55.986525,310,user_102,59,149,200,/api/v1/products,37.79,552.65,1.03,filter,58.69,3894,10000,192.168.1.23,5.87,58
2025-11-30 13:24:55.986525,300,user_100,55,145,200,/api/v1/users,37.6,543.46,1.0,checkout,38.94,4794,10000,192.168.1.2,5.13,54
2025-11-30 13:29:55.986525,297,user_101,30,145,200,/api/auth/token,37.72,558.04,0.99,search,26.81,4159,10000,192.168.1.11,6.59,29
2025-11-30 13:34:55.986525,298,user_109,56,140,200,/api/auth/token,38.71,544.27,0.99,profile_update,40.2,978,2000,192.168.1.10,6.13,55
2025-11-30 13:39:55.986525,301,user_103,56,146,200,/api/v2/inventory,36.19,560.75,1.0,search,31.55,2217,2000,192.168.1.24,11.57,55
2025-11-30 13:44:55.986525,293,user_110,40,135,200,/api/v1/products,37.68,560.99,0.98,profile_update,28.95,1002,2000,192.168.1.8,6.97,39
2025-11-30 13:49:55.986525,294,user_101,29,146,200,/api/v2/inventory,36.85,550.55,0.98,upload,11.66,4453,10000,192.168.1.21,12.51,28
2025-11-30 13:54:55.986525,291,user_101,36,129,200,/api/v1/products,37.35,543.05,0.97,login,48.01,4744,10000,192.168.1.13,14.08,35
2025-11-30 13:59:55.986525,288,user_102,45,139,200,/api/auth/token,37.82,541.56,0.96,checkout,57.68,4182,10000,192.168.1.23,7.92,44
2025-11-30 14:04:55.986525,283,user_100,35,130,200,/api/v1/users,35.74,557.2,0.94,upload,58.79,5077,10000,192.168.1.11,4.44,34
2025-11-30 14:09:55.986525,289,user_117,50,150,200,/api/v2/orders,38.27,556.91,0.96,upload,12.62,649,2000,192.168.1.15,12.54,49
2025-11-30 14:14:55.986525,293,user_113,55,129,404,/api/v2/inventory,38.19,559.25,0.98,upload,6.08,566,2000,192.168.1.3,0.0,54
2025-11-30 14:19:55.986525,280,user_101,35,126,200,/api/v2/orders,34.34,543.58,0.93,search,49.49,5024,10000,192.168.1.1,6.79,34
2025-11-30 14:24:55.986525,288,user_101,48,125,200,/api/v2/inventory,36.27,546.35,0.96,login,56.53,5312,10000,192.168.1.22,5.41,47
2025-11-30 14:29:55.986525,281,user_109,42,143,200,/api/v1/products,34.09,557.51,0.94,login,8.76,1259,2000,192.168.1.5,4.06,41
2025-11-30 14:34:55.986525,273,user_116,32,123,200,/api/v2/orders,35.61,546.92,0.91,profile_update,47.74,1757,2000,192.168.1.3,10.11,31
2025-11-30 14:39:55.986525,276,user_114,45,136,200,/api/v2/inventory,34.87,543.38,0.92,profile_update,49.99,585,2000,192.168.1.6,11.75,44
2025-11-30 14:44:55.986525,273,user_118,38,149,200,/api/auth/token,35.53,550.66,0.91,login,13.19,1179,2000,192.168.1.8,3.78,37
2025-11-30 14:49:55.986525,267,user_111,49,143,200,/api/v2/orders,36.1,554.47,0.89,checkout,37.17,770,2000,192.168.1.16,10.56,48
2025-11-30 14:54:55.986525,278,user_108,29,147,200,/api/v2/orders,35.25,548.07,0.93,upload,47.93,1538,2000,192.168.1.12,8.92,28
2025-11-30 14:59:55.986525,267,user_100,39,152,200,/api/v2/orders,36.19,556.56,0.89,login,36.06,5344,10000,192.168.1.15,4.01,38
2025-11-30 15:04:55.986525,262,user_109,40,146,200,/api/v1/products,36.28,551.96,0.87,filter,44.94,1521,2000,192.168.1.11,6.92,39
2025-11-30 15:09:55.986525,269,user_102,42,155,200,/api/v1/products,38.01,540.63,0.9,upload,24.14,4451,10000,192.168.1.11,10.17,41
2025-11-30 15:14:55.986525,260,user_100,41,138,200,/api/v2/inventory,36.75,553.39,0.87,filter,36.35,5604,10000,192.168.1.12,9.22,40
2025-11-30 15:19:55.986525,262,user_100,28,139,200,/api/auth/token,33.5,547.42,0.87,profile_update,42.71,5866,10000,192.168.1.19,4.16,27
2025-11-30 15:24:55.986525,259,user_105,29,122,200,/api/v1/users,33.39,546.1,0.86,profile_update,32.13,1275,2000,192.168.1.4,9.7,28
2025-11-30 15:29:55.986525,255,user_101,44,137,200,/api/v1/users,35.53,542.47,0.85,search,46.38,5567,10000,192.168.1.15,2.61,43
2025-11-30 15:34:55.986525,252,user_101,27,124,200,/api/v1/products,36.23,552.46,0.84,upload,15.51,5819,10000,192.168.1.6,6.06,26
2025-11-30 15:39:55.986525,250,user_105,48,146,200,/api/v2/inventory,35.94,547.02,0.83,filter,52.7,1525,2000,192.168.1.17,6.27,47
2025-11-30 15:44:55.986525,250,user_116,30,138,200,/api/v2/orders,36.97,554.94,0.83,filter,11.28,2007,2000,192.168.1.20,10.56,29
2025-11-30 15:49:55.986525,249,user_101,30,140,200,/api/v1/users,33.72,537.74,0.83,profile_update,40.98,6068,10000,192.168.1.9,3.96,29
